query	groundtruth_extended
multi_layer_circular_m_3_sw_0_7_s_0_7_cc_0_query	multi_layer_circular_m_3_sw_1_0_s_1_0_oc_cc_0
multi_layer_circular_m_3_sw_0_7_s_0_7_cc_0_query	multi_layer_circular_m_3_sw_1_2_s_1_2_cc_0
multi_layer_circular_m_3_sw_0_7_s_0_7_cc_0_query	multi_layer_circular_m_3_sw_1_0_s_0_7_cc_0
multi_layer_circular_m_3_sw_0_7_s_0_7_cc_0_query	multi_layer_circular_m_3_s_0_5_cc_0
multi_layer_circular_m_3_sw_0_7_s_0_7_cc_0_query	multi_layer_circular_m_3_sw_0_7_s_1_2_cc_0
multi_layer_circular_m_3_sw_0_7_s_0_7_cc_0_query	multi_layer_circular_m_3_sw_1_0_s_1_0_cc_0
multi_layer_circular_m_3_sw_0_7_s_0_7_cc_0_query	multi_layer_circular_m_3_s_1_2_cc_0
multi_layer_circular_m_3_sw_0_7_s_0_7_cc_0_query	multi_layer_circular_m_3_s_2_0_cc_0
multi_layer_circular_m_3_sw_0_7_s_0_7_cc_0_query	multi_layer_circular_m_3_sw_0_7_s_1_0_cc_0
multi_layer_circular_m_3_sw_0_7_s_0_7_cc_0_query	multi_layer_circular_m_3_sw_1_2_s_1_0_cc_0
multi_layer_circular_m_3_sw_0_7_s_0_7_cc_0_query	multi_layer_circular_m_3_s_0_7_cc_0
multi_layer_circular_m_3_sw_0_7_s_0_7_cc_0_query	multi_layer_circular_m_3_s_1_0_oc_cc_0
multi_layer_circular_m_3_sw_1_2_s_1_2_oc_query	multi_layer_circular_m_3_s_2_0_oc
multi_layer_circular_m_3_sw_1_2_s_1_2_oc_query	multi_layer_circular_m_3_sw_0_7_s_1_0_oc
multi_layer_circular_m_3_sw_1_2_s_1_2_oc_query	multi_layer_circular_m_3_sw_1_0_s_1_2_oc
multi_layer_circular_m_3_sw_1_2_s_1_2_oc_query	multi_layer_circular_m_3_s_0_5_oc
multi_layer_circular_m_3_sw_1_2_s_1_2_oc_query	multi_layer_circular_m_3_sw_1_2_s_0_7_oc
multi_layer_circular_m_3_sw_1_2_s_1_2_oc_query	multi_layer_circular_m_3_s_0_7_oc
multi_layer_circular_m_3_sw_1_2_s_1_2_oc_query	multi_layer_circular_m_3_sw_0_7_s_1_2_oc
multi_layer_circular_m_3_sw_1_2_s_1_2_oc_query	multi_layer_circular_m_3_sw_1_0_s_1_0_oc
multi_layer_circular_m_3_sw_1_2_s_1_2_oc_query	multi_layer_circular_m_3_sw_0_7_s_0_7_oc
multi_layer_circular_m_3_sw_1_2_s_1_2_oc_query	multi_layer_circular_m_3_s_1_2_oc
multi_layer_circular_m_3_sw_1_2_s_1_2_oc_query	multi_layer_circular_m_3_sw_1_2_s_1_0_oc
multi_layer_circular_m_3_sw_1_2_s_1_2_oc_query	multi_layer_circular_m_3_s_1_0_oc
multi_layer_circular_m_3_sw_1_2_s_1_2_oc_query	multi_layer_circular_m_3_sw_1_2_s_1_2_oc
multi_layer_circular_m_3_sw_1_2_s_1_2_oc_query	multi_layer_circular_m_3_sw_1_0_s_1_0_oc_oc
multi_layer_circular_m_3_sw_1_2_s_1_2_oc_query	multi_layer_circular_m_3_s_1_0_oc_oc
multi_layer_circular_m_3_sw_1_2_s_1_2_oc_query	multi_layer_circular_m_3_sw_1_0_s_0_7_oc
multi_view_circular_ideograms_m_0_sw_1_0_s_1_0_oc_oc_query	multi_view_circular_ideograms_m_0_sw_1_0_s_1_0_oc_oc
multi_view_circular_ideograms_m_1_sw_1_0_s_1_0_oc_oc_query	multi_view_circular_ideograms_m_1_sw_1_0_s_1_0_oc_oc
multi_view_circular_ideograms_m_2_sw_1_0_s_1_0_oc_oc_query	multi_view_circular_ideograms_m_2_sw_1_0_s_1_0_oc_oc
multi_view_circular_ideograms_m_3_sw_1_0_s_1_0_oc_oc_query	multi_view_circular_ideograms_m_3_sw_1_0_s_1_0_oc_oc
multiple_view_p_2_m_11_sw_1_0_s_1_0_p_0_sw_1_2_s_1_2_oc_query1	multiple_view_p_2_m_11_sw_1_0_s_1_0_p_0_sw_1_0_s_0_7_oc
multiple_view_p_2_m_11_sw_1_0_s_1_0_p_0_sw_1_2_s_1_2_oc_query1	multiple_view_p_2_m_11_sw_1_0_s_1_0_p_0_sw_1_2_s_1_2_oc
multiple_view_p_2_m_11_sw_1_0_s_1_0_p_0_sw_1_2_s_1_2_oc_query1	multiple_view_p_2_m_11_sw_1_0_s_1_0_p_0_sw_1_2_s_1_0_oc
multiple_view_p_2_m_11_sw_1_0_s_1_0_p_0_sw_1_2_s_1_2_oc_query1	multiple_view_p_2_m_11_sw_1_0_s_1_0_p_0_sw_0_7_s_0_7_oc
multiple_view_p_2_m_11_sw_1_0_s_1_0_p_0_sw_1_2_s_1_2_oc_query1	multiple_view_p_2_m_11_sw_1_0_s_1_0_p_0_sw_0_7_s_1_2_oc
multiple_view_p_2_m_11_sw_1_0_s_1_0_p_0_sw_1_2_s_1_2_oc_query1	multiple_view_p_2_m_11_sw_1_0_s_1_0_p_0_sw_1_0_s_1_0_oc
multiple_view_p_2_m_11_sw_1_0_s_1_0_p_0_sw_1_2_s_1_2_oc_query1	multiple_view_p_2_m_11_sw_1_0_s_1_0_p_0_sw_1_2_s_0_7_oc
multiple_view_p_2_m_11_sw_1_0_s_1_0_p_0_sw_1_2_s_1_2_oc_query1	multiple_view_p_2_m_11_sw_1_0_s_1_0_p_0_sw_0_7_s_1_0_oc
multiple_view_p_2_m_11_sw_1_0_s_1_0_p_0_sw_1_2_s_1_2_oc_query1	multiple_view_p_2_m_11_sw_1_0_s_1_0_p_0_sw_1_0_s_1_2_oc
multiple_view_p_2_m_11_sw_1_0_s_1_0_p_0_sw_1_2_s_1_2_oc_query2	multiple_view_p_2_m_11_sw_1_0_s_1_0_p_0_sw_1_0_s_0_7_oc
multiple_view_p_2_m_11_sw_1_0_s_1_0_p_0_sw_1_2_s_1_2_oc_query2	multiple_view_p_2_m_11_sw_1_0_s_1_0_p_0_sw_1_2_s_1_2_oc
multiple_view_p_2_m_11_sw_1_0_s_1_0_p_0_sw_1_2_s_1_2_oc_query2	multiple_view_p_2_m_11_sw_1_0_s_1_0_p_0_sw_1_2_s_1_0_oc
multiple_view_p_2_m_11_sw_1_0_s_1_0_p_0_sw_1_2_s_1_2_oc_query2	multiple_view_p_2_m_11_sw_1_0_s_1_0_p_0_sw_0_7_s_0_7_oc
multiple_view_p_2_m_11_sw_1_0_s_1_0_p_0_sw_1_2_s_1_2_oc_query2	multiple_view_p_2_m_11_sw_1_0_s_1_0_p_0_sw_0_7_s_1_2_oc
multiple_view_p_2_m_11_sw_1_0_s_1_0_p_0_sw_1_2_s_1_2_oc_query2	multiple_view_p_2_m_11_sw_1_0_s_1_0_p_0_sw_1_0_s_1_0_oc
multiple_view_p_2_m_11_sw_1_0_s_1_0_p_0_sw_1_2_s_1_2_oc_query2	multiple_view_p_2_m_11_sw_1_0_s_1_0_p_0_sw_1_2_s_0_7_oc
multiple_view_p_2_m_11_sw_1_0_s_1_0_p_0_sw_1_2_s_1_2_oc_query2	multiple_view_p_2_m_11_sw_1_0_s_1_0_p_0_sw_0_7_s_1_0_oc
multiple_view_p_2_m_11_sw_1_0_s_1_0_p_0_sw_1_2_s_1_2_oc_query2	multiple_view_p_2_m_11_sw_1_0_s_1_0_p_0_sw_1_0_s_1_2_oc
multiple_view_p_2_m_11_sw_1_0_s_1_0_p_1_sw_1_0_s_1_0_cc_0_query1	multiple_view_p_2_m_11_sw_1_0_s_1_0_p_1_sw_1_0_s_1_0_cc_0
multiple_view_p_2_m_11_sw_1_0_s_1_0_p_1_sw_1_0_s_1_0_cc_0_query1	multiple_view_p_2_m_11_sw_1_0_s_1_0_p_1_sw_0_7_s_1_0_cc_0
multiple_view_p_2_m_11_sw_1_0_s_1_0_p_1_sw_1_0_s_1_0_cc_0_query1	multiple_view_p_2_m_11_sw_1_0_s_1_0_p_1_sw_1_2_s_1_0_cc_0
multiple_view_p_2_m_11_sw_1_0_s_1_0_p_1_sw_1_0_s_1_0_cc_0_query1	multiple_view_p_2_m_11_sw_1_0_s_1_0_p_1_sw_0_7_s_0_7_cc_0
multiple_view_p_2_m_11_sw_1_0_s_1_0_p_1_sw_1_0_s_1_0_cc_0_query1	multiple_view_p_2_m_11_sw_1_0_s_1_0_p_1_sw_1_0_s_1_2_cc_0
multiple_view_p_2_m_11_sw_1_0_s_1_0_p_1_sw_1_0_s_1_0_cc_0_query1	multiple_view_p_2_m_11_sw_1_0_s_1_0_p_1_sw_1_2_s_0_7_cc_0
multiple_view_p_2_m_11_sw_1_0_s_1_0_p_1_sw_1_0_s_1_0_cc_0_query1	multiple_view_p_2_m_11_sw_1_0_s_1_0_p_1_sw_1_0_s_0_7_cc_0
multiple_view_p_2_m_11_sw_1_0_s_1_0_p_1_sw_1_0_s_1_0_cc_0_query1	multiple_view_p_2_m_11_sw_1_0_s_1_0_p_1_sw_1_2_s_1_2_cc_0
multiple_view_p_2_m_11_sw_1_0_s_1_0_p_1_sw_1_0_s_1_0_cc_0_query1	multiple_view_p_2_m_11_sw_1_0_s_1_0_p_1_sw_0_7_s_1_2_cc_0
multiple_view_p_2_m_11_sw_1_0_s_1_0_p_1_sw_1_0_s_1_0_cc_0_query2	multiple_view_p_2_m_11_sw_1_0_s_1_0_p_1_sw_1_0_s_1_0_cc_0
multiple_view_p_2_m_11_sw_1_0_s_1_0_p_1_sw_1_0_s_1_0_cc_0_query2	multiple_view_p_2_m_11_sw_1_0_s_1_0_p_1_sw_0_7_s_1_0_cc_0
multiple_view_p_2_m_11_sw_1_0_s_1_0_p_1_sw_1_0_s_1_0_cc_0_query2	multiple_view_p_2_m_11_sw_1_0_s_1_0_p_1_sw_1_2_s_1_0_cc_0
multiple_view_p_2_m_11_sw_1_0_s_1_0_p_1_sw_1_0_s_1_0_cc_0_query2	multiple_view_p_2_m_11_sw_1_0_s_1_0_p_1_sw_0_7_s_0_7_cc_0
multiple_view_p_2_m_11_sw_1_0_s_1_0_p_1_sw_1_0_s_1_0_cc_0_query2	multiple_view_p_2_m_11_sw_1_0_s_1_0_p_1_sw_1_0_s_1_2_cc_0
multiple_view_p_2_m_11_sw_1_0_s_1_0_p_1_sw_1_0_s_1_0_cc_0_query2	multiple_view_p_2_m_11_sw_1_0_s_1_0_p_1_sw_1_2_s_0_7_cc_0
multiple_view_p_2_m_11_sw_1_0_s_1_0_p_1_sw_1_0_s_1_0_cc_0_query2	multiple_view_p_2_m_11_sw_1_0_s_1_0_p_1_sw_1_0_s_0_7_cc_0
multiple_view_p_2_m_11_sw_1_0_s_1_0_p_1_sw_1_0_s_1_0_cc_0_query2	multiple_view_p_2_m_11_sw_1_0_s_1_0_p_1_sw_1_2_s_1_2_cc_0
multiple_view_p_2_m_11_sw_1_0_s_1_0_p_1_sw_1_0_s_1_0_cc_0_query2	multiple_view_p_2_m_11_sw_1_0_s_1_0_p_1_sw_0_7_s_1_2_cc_0
responsive-circular_p_0_sw_0_7_s_0_7_oc_query	responsive-circular_p_0_sw_1_2_s_1_2_oc
responsive-circular_p_0_sw_0_7_s_0_7_oc_query	responsive-circular_p_0_sw_1_0_s_0_7_oc
responsive-circular_p_0_sw_0_7_s_0_7_oc_query	responsive-circular_p_0_sw_0_7_s_0_7_oc
responsive-circular_p_0_sw_0_7_s_0_7_oc_query	responsive-circular_p_0_sw_1_2_s_1_0_oc
responsive-circular_p_0_sw_0_7_s_0_7_oc_query	responsive-circular_p_0_sw_0_7_s_1_2_oc
responsive-circular_p_0_sw_0_7_s_0_7_oc_query	responsive-circular_p_0_sw_1_0_s_1_0_oc
responsive-circular_p_0_sw_0_7_s_0_7_oc_query	responsive-circular_p_0_sw_0_7_s_1_0_oc
responsive-circular_p_0_sw_0_7_s_0_7_oc_query	responsive-circular_p_0_sw_1_0_s_1_2_oc
responsive-circular_p_0_sw_0_7_s_0_7_oc_query	responsive-circular_p_0_sw_1_2_s_0_7_oc
responsive-circular_p_0_sw_0_7_s_1_0_cc_0_query	responsive-circular_p_0_sw_1_0_s_0_7_cc_0
responsive-circular_p_0_sw_0_7_s_1_0_cc_0_query	responsive-circular_p_0_sw_1_2_s_1_2_cc_0
responsive-circular_p_0_sw_0_7_s_1_0_cc_0_query	responsive-circular_p_0_sw_0_7_s_1_2_cc_0
responsive-circular_p_0_sw_0_7_s_1_0_cc_0_query	responsive-circular_p_0_sw_0_7_s_0_7_cc_0
responsive-circular_p_0_sw_0_7_s_1_0_cc_0_query	responsive-circular_p_0_sw_1_0_s_1_2_cc_0
responsive-circular_p_0_sw_0_7_s_1_0_cc_0_query	responsive-circular_p_0_sw_1_2_s_0_7_cc_0
responsive-circular_p_0_sw_0_7_s_1_0_cc_0_query	responsive-circular_p_0_sw_0_7_s_1_0_cc_0
responsive-circular_p_0_sw_0_7_s_1_0_cc_0_query	responsive-circular_p_0_sw_1_2_s_1_0_cc_0
responsive-circular_p_0_sw_0_7_s_1_0_cc_0_query	responsive-circular_p_0_sw_1_0_s_1_0_cc_0
responsive-circular_p_0_sw_1_2_s_1_2_cc_0_query	responsive-circular_p_0_sw_1_0_s_0_7_cc_0
responsive-circular_p_0_sw_1_2_s_1_2_cc_0_query	responsive-circular_p_0_sw_1_2_s_1_2_cc_0
responsive-circular_p_0_sw_1_2_s_1_2_cc_0_query	responsive-circular_p_0_sw_0_7_s_1_2_cc_0
responsive-circular_p_0_sw_1_2_s_1_2_cc_0_query	responsive-circular_p_0_sw_0_7_s_0_7_cc_0
responsive-circular_p_0_sw_1_2_s_1_2_cc_0_query	responsive-circular_p_0_sw_1_0_s_1_2_cc_0
responsive-circular_p_0_sw_1_2_s_1_2_cc_0_query	responsive-circular_p_0_sw_1_2_s_0_7_cc_0
responsive-circular_p_0_sw_1_2_s_1_2_cc_0_query	responsive-circular_p_0_sw_0_7_s_1_0_cc_0
responsive-circular_p_0_sw_1_2_s_1_2_cc_0_query	responsive-circular_p_0_sw_1_2_s_1_0_cc_0
responsive-circular_p_0_sw_1_2_s_1_2_cc_0_query	responsive-circular_p_0_sw_1_0_s_1_0_cc_0
responsive-multivec_p_0_sw_0_7_s_0_7_cc_0_query	responsive-multivec_p_0_sw_1_2_s_0_7_cc_0
responsive-multivec_p_0_sw_0_7_s_0_7_cc_0_query	responsive-multivec_p_0_sw_1_0_s_1_2_cc_0
responsive-multivec_p_0_sw_0_7_s_0_7_cc_0_query	responsive-multivec_p_0_sw_0_7_s_0_7_cc_0
responsive-multivec_p_0_sw_0_7_s_0_7_cc_0_query	responsive-multivec_p_0_sw_0_7_s_1_2_cc_0
responsive-multivec_p_0_sw_0_7_s_0_7_cc_0_query	responsive-multivec_p_0_sw_1_2_s_1_2_cc_0
responsive-multivec_p_0_sw_0_7_s_0_7_cc_0_query	responsive-multivec_p_0_sw_1_0_s_0_7_cc_0
responsive-multivec_p_0_sw_0_7_s_0_7_cc_0_query	responsive-multivec_p_0_sw_1_0_s_1_0_cc_0
responsive-multivec_p_0_sw_0_7_s_0_7_cc_0_query	responsive-multivec_p_0_sw_1_2_s_1_0_cc_0
responsive-multivec_p_0_sw_0_7_s_0_7_cc_0_query	responsive-multivec_p_0_sw_0_7_s_1_0_cc_0
responsive-multivec_p_0_sw_1_2_s_1_2_oc_query	responsive-multivec_p_0_sw_1_2_s_0_7_oc
responsive-multivec_p_0_sw_1_2_s_1_2_oc_query	responsive-multivec_p_0_sw_0_7_s_1_0_oc
responsive-multivec_p_0_sw_1_2_s_1_2_oc_query	responsive-multivec_p_0_sw_1_0_s_1_2_oc
responsive-multivec_p_0_sw_1_2_s_1_2_oc_query	responsive-multivec_p_0_sw_0_7_s_1_2_oc
responsive-multivec_p_0_sw_1_2_s_1_2_oc_query	responsive-multivec_p_0_sw_1_0_s_1_0_oc
responsive-multivec_p_0_sw_1_2_s_1_2_oc_query	responsive-multivec_p_0_sw_1_2_s_1_0_oc
responsive-multivec_p_0_sw_1_2_s_1_2_oc_query	responsive-multivec_p_0_sw_0_7_s_0_7_oc
responsive-multivec_p_0_sw_1_2_s_1_2_oc_query	responsive-multivec_p_0_sw_1_0_s_0_7_oc
responsive-multivec_p_0_sw_1_2_s_1_2_oc_query	responsive-multivec_p_0_sw_1_2_s_1_2_oc
rule-mark_p_0_sw_0_7_s_0_7_cc_0_query	rule-mark_p_0_sw_0_7_s_0_7_cc_0
	
rule-mark_p_0_sw_0_7_s_0_7_cc_0_query	rule-mark_p_0_sw_1_2_s_0_7_cc_0
rule-mark_p_0_sw_0_7_s_0_7_cc_0_query	rule-mark_p_0_sw_1_0_s_0_7_cc_0
rule-mark_p_0_sw_0_7_s_0_7_cc_0_query	rule-mark_p_0_sw_1_2_s_1_2_cc_0
	
rule-mark_p_0_sw_0_7_s_0_7_cc_0_query	rule-mark_p_0_sw_1_0_s_1_0_cc_0
rule-mark_p_0_sw_0_7_s_0_7_cc_0_query	rule-mark_p_0_sw_0_7_s_1_0_cc_0
	
rule-mark_p_0_sw_0_7_s_0_7_oc_query	rule-mark_p_0_sw_1_2_s_0_7_oc
rule-mark_p_0_sw_0_7_s_0_7_oc_query	rule-mark_p_0_sw_0_7_s_1_0_oc
rule-mark_p_0_sw_0_7_s_0_7_oc_query	rule-mark_p_0_sw_1_0_s_1_2_oc
rule-mark_p_0_sw_0_7_s_0_7_oc_query	rule-mark_p_0_sw_0_7_s_1_2_oc
rule-mark_p_0_sw_0_7_s_0_7_oc_query	rule-mark_p_0_sw_1_0_s_1_0_oc
rule-mark_p_0_sw_0_7_s_0_7_oc_query	rule-mark_p_0_sw_1_2_s_1_0_oc
rule-mark_p_0_sw_0_7_s_0_7_oc_query	rule-mark_p_0_sw_0_7_s_0_7_oc
rule-mark_p_0_sw_0_7_s_0_7_oc_query	rule-mark_p_0_sw_1_0_s_0_7_oc
rule-mark_p_0_sw_0_7_s_0_7_oc_query	rule-mark_p_0_sw_1_2_s_1_2_oc
	
	
rule-mark_p_0_sw_1_0_s_1_0_cc_2_query	rule-mark_p_0_sw_1_2_s_0_7_cc_2
	
	
	
rule-mark_p_0_sw_1_0_s_1_0_cc_2_query	rule-mark_p_0_sw_1_0_s_1_0_cc_2
	
	
	
rule-mark_p_0_sw_1_2_s_1_0_cc_0_query	rule-mark_p_0_sw_1_0_s_1_2_cc_0
	
	
	
rule-mark_p_0_sw_1_2_s_1_0_cc_0_query	rule-mark_p_0_sw_0_7_s_1_2_cc_0
	
	
rule-mark_p_0_sw_1_2_s_1_0_cc_0_query	rule-mark_p_0_sw_1_2_s_1_0_cc_0
	
rule-mark_p_0_sw_1_2_s_1_2_cc_2_query	rule-mark_p_0_sw_1_0_s_1_2_cc_2
	
	
rule-mark_p_0_sw_1_2_s_1_2_cc_2_query	rule-mark_p_0_sw_1_2_s_1_2_cc_2
rule-mark_p_0_sw_1_2_s_1_2_cc_2_query	rule-mark_p_0_sw_0_7_s_1_2_cc_2
	
	
	
scatterplot_p_0_sw_0_7_s_0_7_cc_0_query	scatterplot_p_0_sw_0_7_s_1_0_cc_0
scatterplot_p_0_sw_0_7_s_0_7_cc_0_query	scatterplot_p_0_sw_1_2_s_1_0_cc_0
scatterplot_p_0_sw_0_7_s_0_7_cc_0_query	scatterplot_p_0_sw_1_0_s_1_0_cc_0
scatterplot_p_0_sw_0_7_s_0_7_cc_0_query	scatterplot_p_0_sw_1_0_s_0_7_cc_0
scatterplot_p_0_sw_0_7_s_0_7_cc_0_query	scatterplot_p_0_sw_1_2_s_1_2_cc_0
scatterplot_p_0_sw_0_7_s_0_7_cc_0_query	scatterplot_p_0_sw_0_7_s_1_2_cc_0
scatterplot_p_0_sw_0_7_s_0_7_cc_0_query	scatterplot_p_0_sw_0_7_s_0_7_cc_0
scatterplot_p_0_sw_0_7_s_0_7_cc_0_query	scatterplot_p_0_sw_1_0_s_1_2_cc_0
scatterplot_p_0_sw_0_7_s_0_7_cc_0_query	scatterplot_p_0_sw_1_2_s_0_7_cc_0
scatterplot_p_0_sw_1_2_s_1_2_oc_query	scatterplot_p_0_sw_1_0_s_1_0_oc
scatterplot_p_0_sw_1_2_s_1_2_oc_query	scatterplot_p_0_sw_0_7_s_1_2_oc
scatterplot_p_0_sw_1_2_s_1_2_oc_query	scatterplot_p_0_sw_1_0_s_1_2_oc
scatterplot_p_0_sw_1_2_s_1_2_oc_query	scatterplot_p_0_sw_0_7_s_1_0_oc
scatterplot_p_0_sw_1_2_s_1_2_oc_query	scatterplot_p_0_sw_1_2_s_0_7_oc
scatterplot_p_0_sw_1_2_s_1_2_oc_query	scatterplot_p_0_sw_1_2_s_1_2_oc
scatterplot_p_0_sw_1_2_s_1_2_oc_query	scatterplot_p_0_sw_1_0_s_0_7_oc
scatterplot_p_0_sw_1_2_s_1_2_oc_query	scatterplot_p_0_sw_0_7_s_0_7_oc
scatterplot_p_0_sw_1_2_s_1_2_oc_query	scatterplot_p_0_sw_1_2_s_1_0_oc
stacked-bar_p_0_sw_0_7_s_0_7_cc_0_query	stacked-bar_p_0_sw_0_7_s_1_0_cc_0
stacked-bar_p_0_sw_0_7_s_0_7_cc_0_query	stacked-bar_p_0_sw_1_2_s_1_0_cc_0
stacked-bar_p_0_sw_0_7_s_0_7_cc_0_query	stacked-bar_p_0_sw_1_0_s_1_0_cc_0
stacked-bar_p_0_sw_0_7_s_0_7_cc_0_query	stacked-bar_p_0_sw_1_2_s_1_2_cc_0
stacked-bar_p_0_sw_0_7_s_0_7_cc_0_query	stacked-bar_p_0_sw_1_0_s_0_7_cc_0
stacked-bar_p_0_sw_0_7_s_0_7_cc_0_query	stacked-bar_p_0_sw_0_7_s_1_2_cc_0
stacked-bar_p_0_sw_0_7_s_0_7_cc_0_query	stacked-bar_p_0_sw_0_7_s_0_7_cc_0
stacked-bar_p_0_sw_0_7_s_0_7_cc_0_query	stacked-bar_p_0_sw_1_2_s_0_7_cc_0
stacked-bar_p_0_sw_0_7_s_0_7_cc_0_query	stacked-bar_p_0_sw_1_0_s_1_2_cc_0
stacked-bar_p_0_sw_1_2_s_1_2_oc_query	stacked-bar_p_0_sw_1_2_s_1_2_oc
stacked-bar_p_0_sw_1_2_s_1_2_oc_query	stacked-bar_p_0_sw_1_0_s_0_7_oc
stacked-bar_p_0_sw_1_2_s_1_2_oc_query	stacked-bar_p_0_sw_0_7_s_0_7_oc
stacked-bar_p_0_sw_1_2_s_1_2_oc_query	stacked-bar_p_0_sw_1_2_s_1_0_oc
stacked-bar_p_0_sw_1_2_s_1_2_oc_query	stacked-bar_p_0_sw_0_7_s_1_2_oc
stacked-bar_p_0_sw_1_2_s_1_2_oc_query	stacked-bar_p_0_sw_1_0_s_1_0_oc
stacked-bar_p_0_sw_1_2_s_1_2_oc_query	stacked-bar_p_0_sw_0_7_s_1_0_oc
stacked-bar_p_0_sw_1_2_s_1_2_oc_query	stacked-bar_p_0_sw_1_0_s_1_2_oc
stacked-bar_p_0_sw_1_2_s_1_2_oc_query	stacked-bar_p_0_sw_1_2_s_0_7_oc
stratified-area_p_0_sw_0_7_s_0_7_cc_0_query	stratified-area_p_0_sw_0_7_s_0_7_cc_0
stratified-area_p_0_sw_0_7_s_0_7_cc_0_query	stratified-area_p_0_sw_1_2_s_0_7_cc_0
stratified-area_p_0_sw_0_7_s_0_7_cc_0_query	stratified-area_p_0_sw_1_0_s_1_2_cc_0
stratified-area_p_0_sw_0_7_s_0_7_cc_0_query	stratified-area_p_0_sw_1_2_s_1_2_cc_0
stratified-area_p_0_sw_0_7_s_0_7_cc_0_query	stratified-area_p_0_sw_1_0_s_0_7_cc_0
stratified-area_p_0_sw_0_7_s_0_7_cc_0_query	stratified-area_p_0_sw_0_7_s_1_2_cc_0
stratified-area_p_0_sw_0_7_s_0_7_cc_0_query	stratified-area_p_0_sw_1_0_s_1_0_cc_0
stratified-area_p_0_sw_0_7_s_0_7_cc_0_query	stratified-area_p_0_sw_0_7_s_1_0_cc_0
stratified-area_p_0_sw_0_7_s_0_7_cc_0_query	stratified-area_p_0_sw_1_2_s_1_0_cc_0
stratified-area_p_0_sw_1_2_s_1_2_oc_query	stratified-area_p_0_sw_1_0_s_1_2_oc
stratified-area_p_0_sw_1_2_s_1_2_oc_query	stratified-area_p_0_sw_0_7_s_1_0_oc
stratified-area_p_0_sw_1_2_s_1_2_oc_query	stratified-area_p_0_sw_1_2_s_0_7_oc
stratified-area_p_0_sw_1_2_s_1_2_oc_query	stratified-area_p_0_sw_1_0_s_1_0_oc
stratified-area_p_0_sw_1_2_s_1_2_oc_query	stratified-area_p_0_sw_0_7_s_1_2_oc
stratified-area_p_0_sw_1_2_s_1_2_oc_query	stratified-area_p_0_sw_0_7_s_0_7_oc
stratified-area_p_0_sw_1_2_s_1_2_oc_query	stratified-area_p_0_sw_1_2_s_1_0_oc
stratified-area_p_0_sw_1_2_s_1_2_oc_query	stratified-area_p_0_sw_1_2_s_1_2_oc
stratified-area_p_0_sw_1_2_s_1_2_oc_query	stratified-area_p_0_sw_1_0_s_0_7_oc
stratified-bar-alt_p_0_sw_0_7_s_0_7_cc_0_query	stratified-bar-alt_p_0_sw_0_7_s_0_7_cc_0
stratified-bar-alt_p_0_sw_0_7_s_0_7_cc_0_query	stratified-bar-alt_p_0_sw_1_2_s_0_7_cc_0
stratified-bar-alt_p_0_sw_0_7_s_0_7_cc_0_query	stratified-bar-alt_p_0_sw_1_0_s_1_2_cc_0
stratified-bar-alt_p_0_sw_0_7_s_0_7_cc_0_query	stratified-bar-alt_p_0_sw_1_2_s_1_2_cc_0
stratified-bar-alt_p_0_sw_0_7_s_0_7_cc_0_query	stratified-bar-alt_p_0_sw_1_0_s_0_7_cc_0
stratified-bar-alt_p_0_sw_0_7_s_0_7_cc_0_query	stratified-bar-alt_p_0_sw_0_7_s_1_2_cc_0
stratified-bar-alt_p_0_sw_0_7_s_0_7_cc_0_query	stratified-bar-alt_p_0_sw_1_0_s_1_0_cc_0
stratified-bar-alt_p_0_sw_0_7_s_0_7_cc_0_query	stratified-bar-alt_p_0_sw_0_7_s_1_0_cc_0
stratified-bar-alt_p_0_sw_0_7_s_0_7_cc_0_query	stratified-bar-alt_p_0_sw_1_2_s_1_0_cc_0
stratified-bar-alt_p_0_sw_1_2_s_1_2_oc_query	stratified-bar-alt_p_0_sw_1_2_s_0_7_oc
stratified-bar-alt_p_0_sw_1_2_s_1_2_oc_query	stratified-bar-alt_p_0_sw_1_0_s_1_2_oc
stratified-bar-alt_p_0_sw_1_2_s_1_2_oc_query	stratified-bar-alt_p_0_sw_0_7_s_1_0_oc
stratified-bar-alt_p_0_sw_1_2_s_1_2_oc_query	stratified-bar-alt_p_0_sw_1_0_s_1_0_oc
stratified-bar-alt_p_0_sw_1_2_s_1_2_oc_query	stratified-bar-alt_p_0_sw_0_7_s_1_2_oc
stratified-bar-alt_p_0_sw_1_2_s_1_2_oc_query	stratified-bar-alt_p_0_sw_1_2_s_1_0_oc
stratified-bar-alt_p_0_sw_1_2_s_1_2_oc_query	stratified-bar-alt_p_0_sw_0_7_s_0_7_oc
stratified-bar-alt_p_0_sw_1_2_s_1_2_oc_query	stratified-bar-alt_p_0_sw_1_0_s_0_7_oc
stratified-bar-alt_p_0_sw_1_2_s_1_2_oc_query	stratified-bar-alt_p_0_sw_1_2_s_1_2_oc
stratified-bar_p_0_sw_0_7_s_0_7_cc_0_query	stratified-bar_p_0_sw_1_0_s_1_0_cc_0
stratified-bar_p_0_sw_0_7_s_0_7_cc_0_query	stratified-bar_p_0_sw_0_7_s_1_0_cc_0
stratified-bar_p_0_sw_0_7_s_0_7_cc_0_query	stratified-bar_p_0_sw_1_2_s_1_0_cc_0
stratified-bar_p_0_sw_0_7_s_0_7_cc_0_query	stratified-bar_p_0_sw_0_7_s_0_7_cc_0
